Order_ID,Order_Date,Customer_ID,Product_ID,Quantity,Unit_Price,Discount,Payment_Method,Order_Status,Name,City,Signup_Date,Age,Gender,Category,Cost_Price,Supplier,Total_Revenue,Profit
ORD0549,06-06-2024,C564,P502,1,2500,0,Debit Card,Returned,User_464,Mumbai,05-07-2023,45,Female,Electronics,1800,XYZ Traders,2500,700
ORD0550,01-11-2024,C331,P505,5,999,0.1,Credit Card,Cancelled,User_231,Mumbai,08-11-2025,45,Female,Home,2500,Global Corp,4495.5,-8004.5
ORD0551,27-05-2025,C491,P503,1,1500,0,Upi,Cancelled,User_391,Bangalore,20-01-2023,30,Male,Fashion,600,ABC Pvt Ltd,1500,900
ORD0552,27-07-2023,C321,P503,2,2500,0.1,Credit Card,Delivered,User_221,Bangalore,22-09-2025,28,Male,Fashion,600,ABC Pvt Ltd,4500,3300
ORD0553,28-05-2024,C133,P503,5,2500,0,Debit Card,Cancelled,User_33,Delhi,17-07-2022,20,Female,Fashion,600,ABC Pvt Ltd,12500,9500
ORD0554,21-04-2022,C214,P503,1,2500,0,Upi,Cancelled,User_114,Delhi,07-12-2024,45,Male,Fashion,600,ABC Pvt Ltd,2500,1900
ORD0555,12-11-2022,C484,P505,2,1500,0.15,Credit Card,Cancelled,User_384,Mumbai,01-03-2023,30,Female,Home,2500,Global Corp,2550,-2450
ORD0556,16-03-2023,C547,P503,2,1500,0.05,Upi,Delivered,User_447,Bangalore,02-11-2024,28,Male,Fashion,600,ABC Pvt Ltd,2850,1650
ORD0557,05-06-2022,C150,P502,5,1500,0.05,Cod,Cancelled,User_50,Mumbai,29-07-2025,20,Male,Electronics,1800,XYZ Traders,7125,-1875
ORD0558,01-07-2024,C237,P502,10,999,0.1,Credit Card,Delivered,User_137,Mumbai,04-08-2025,45,Male,Electronics,1800,XYZ Traders,8991,-9009
ORD0559,16-12-2022,C513,P502,10,999,0.15,Debit Card,Returned,User_413,Delhi,11-11-2024,28,Male,Electronics,1800,XYZ Traders,8491.5,-9508.5
ORD0560,12-08-2022,C163,P505,5,1500,0.05,Debit Card,Cancelled,User_63,Delhi,11-05-2023,30,Female,Home,2500,Global Corp,7125,-5375
ORD0561,18-01-2025,C200,P504,5,1500,0.05,Cod,Returned,User_100,Delhi,03-05-2023,30,Male,Fashion,1200,Unknown,7125,1125
ORD0562,02-08-2022,C327,P501,1,1500,0.1,Cod,Cancelled,User_227,Mumbai,08-04-2025,28,Female,Electronics,1000,ABC Pvt Ltd,1350,350
ORD0563,20-02-2023,C399,P502,5,1500,0.05,Upi,Cancelled,User_299,Bangalore,21-01-2022,28,Female,Electronics,1800,XYZ Traders,7125,-1875
ORD0564,22-05-2025,C399,P505,1,1500,0.05,Debit Card,Returned,User_299,Bangalore,21-01-2022,28,Female,Home,2500,Global Corp,1425,-1075
ORD0565,08-11-2023,C222,P504,1,1500,0.1,Upi,Returned,User_122,Delhi,25-01-2024,30,Female,Fashion,1200,Unknown,1350,150
ORD0566,14-01-2023,C519,P505,5,1500,0.15,Cod,Delivered,User_419,Bangalore,10-12-2023,20,Female,Home,2500,Global Corp,6375,-6125
ORD0567,14-06-2023,C534,P503,1,999,0.15,Upi,Returned,User_434,Mumbai,01-10-2025,28,Female,Fashion,600,ABC Pvt Ltd,849.15,249.15
ORD0568,04-01-2025,C495,P502,2,1500,0.1,Upi,Delivered,User_395,Mumbai,04-02-2025,30,Female,Electronics,1800,XYZ Traders,2700,-900
ORD0569,03-07-2025,C250,P505,1,2500,0.05,Debit Card,Delivered,User_150,Mumbai,21-12-2024,20,Female,Home,2500,Global Corp,2375,-125
ORD0570,08-08-2025,C542,P503,2,2500,0.15,Credit Card,Delivered,User_442,Delhi,21-07-2023,30,Male,Fashion,600,ABC Pvt Ltd,4250,3050
ORD0571,03-06-2025,C167,P503,2,2500,0,Credit Card,Delivered,User_67,Delhi,14-07-2023,28,Male,Fashion,600,ABC Pvt Ltd,5000,3800
ORD0572,21-04-2025,C582,P504,2,999,0,Upi,Returned,User_482,Bangalore,23-02-2024,28,Female,Fashion,1200,Unknown,1998,-402
ORD0573,05-09-2022,C272,P501,1,1500,0,Debit Card,Cancelled,User_172,Mumbai,08-12-2025,20,Male,Electronics,1000,ABC Pvt Ltd,1500,500
ORD0574,22-04-2022,C501,P505,10,999,0.15,Upi,Returned,User_401,Mumbai,02-08-2025,30,Male,Home,2500,Global Corp,8491.5,-16508.5
ORD0575,16-12-2022,C499,P504,10,1500,0.15,Upi,Delivered,User_399,Bangalore,19-11-2023,28,Male,Fashion,1200,Unknown,12750,750
ORD0576,05-03-2022,C420,P503,10,1500,0,Upi,Cancelled,User_320,Delhi,27-05-2023,28,Male,Fashion,600,ABC Pvt Ltd,15000,9000
ORD0577,06-12-2024,C315,P502,1,2500,0.15,Upi,Returned,User_215,Delhi,23-10-2024,28,Female,Electronics,1800,XYZ Traders,2125,325
ORD0578,15-03-2023,C393,P504,1,1500,0.05,Debit Card,Delivered,User_293,Mumbai,15-06-2022,45,Female,Fashion,1200,Unknown,1425,225
ORD0579,10-06-2025,C551,P501,2,1500,0.1,Credit Card,Returned,User_451,Delhi,16-02-2025,20,Female,Electronics,1000,ABC Pvt Ltd,2700,700
ORD0580,27-01-2022,C474,P502,2,1500,0.05,Upi,Delivered,User_374,Bangalore,11-11-2022,28,Female,Electronics,1800,XYZ Traders,2850,-750
ORD0581,28-11-2024,C306,P501,5,1500,0,Cod,Delivered,User_206,Mumbai,17-05-2023,45,Female,Electronics,1000,ABC Pvt Ltd,7500,2500
ORD0582,20-01-2024,C231,P501,10,1500,0,Cod,Returned,User_131,Bangalore,26-03-2024,28,Male,Electronics,1000,ABC Pvt Ltd,15000,5000
ORD0583,18-09-2025,C266,P504,5,1500,0.1,Upi,Returned,User_166,Mumbai,02-07-2023,30,Male,Fashion,1200,Unknown,6750,750
ORD0584,09-10-2023,C433,P504,10,999,0.15,Cod,Delivered,User_333,Mumbai,27-01-2025,45,Female,Fashion,1200,Unknown,8491.5,-3508.5
ORD0585,21-11-2024,C210,P503,1,2500,0.1,Debit Card,Cancelled,User_110,Bangalore,14-07-2023,28,Male,Fashion,600,ABC Pvt Ltd,2250,1650
ORD0586,27-08-2023,C308,P505,5,1500,0,Upi,Delivered,User_208,Delhi,06-02-2024,30,Male,Home,2500,Global Corp,7500,-5000
ORD0587,30-01-2025,C394,P504,1,999,0.15,Upi,Delivered,User_294,Bangalore,02-10-2025,28,Male,Fashion,1200,Unknown,849.15,-350.85
ORD0588,30-03-2024,C373,P501,10,2500,0,Upi,Delivered,User_273,Delhi,11-12-2024,28,Male,Electronics,1000,ABC Pvt Ltd,25000,15000
ORD0589,16-09-2024,C440,P504,10,2500,0.1,Upi,Delivered,User_340,Bangalore,20-10-2024,45,Female,Fashion,1200,Unknown,22500,10500
ORD0590,07-03-2025,C442,P505,10,1500,0.15,Upi,Delivered,User_342,Delhi,28-11-2023,28,Male,Home,2500,Global Corp,12750,-12250
ORD0591,08-07-2023,C465,P504,10,1500,0,Cod,Delivered,User_365,Bangalore,22-08-2024,45,Male,Fashion,1200,Unknown,15000,3000
ORD0592,24-09-2022,C351,P505,1,1500,0.15,Upi,Returned,User_251,Mumbai,31-07-2025,45,Male,Home,2500,Global Corp,1275,-1225
ORD0593,24-04-2023,C132,P502,10,2500,0.15,Upi,Returned,User_32,Mumbai,25-04-2025,20,Male,Electronics,1800,XYZ Traders,21250,3250
ORD0594,01-06-2023,C456,P502,10,1500,0.05,Credit Card,Returned,User_356,Delhi,06-04-2024,30,Male,Electronics,1800,XYZ Traders,14250,-3750
ORD0595,05-11-2023,C171,P502,1,1500,0.15,Upi,Returned,User_71,Delhi,31-07-2024,28,Male,Electronics,1800,XYZ Traders,1275,-525
ORD0596,23-04-2022,C155,P505,5,2500,0.1,Upi,Cancelled,User_55,Delhi,15-05-2023,30,Female,Home,2500,Global Corp,11250,-1250
ORD0597,12-12-2024,C460,P503,5,1500,0.05,Debit Card,Delivered,User_360,Mumbai,04-07-2022,30,Female,Fashion,600,ABC Pvt Ltd,7125,4125
ORD0598,01-08-2024,C132,P501,1,2500,0.1,Credit Card,Returned,User_32,Mumbai,25-04-2025,20,Male,Electronics,1000,ABC Pvt Ltd,2250,1250
ORD0599,18-01-2023,C344,P503,10,999,0.1,Debit Card,Returned,User_244,Mumbai,05-03-2025,45,Female,Fashion,600,ABC Pvt Ltd,8991,2991
ORD0600,17-04-2024,C111,P504,1,1500,0,Cod,Cancelled,User_11,Bangalore,16-07-2023,45,Male,Fashion,1200,Unknown,1500,300
ORD0601,19-09-2025,C579,P502,5,2500,0.15,Debit Card,Delivered,User_479,Delhi,06-10-2023,28,Male,Electronics,1800,XYZ Traders,10625,1625
ORD0602,19-12-2025,C464,P503,1,2500,0,Debit Card,Delivered,User_364,Bangalore,10-11-2024,28,Female,Fashion,600,ABC Pvt Ltd,2500,1900
ORD0603,18-08-2022,C422,P502,2,1500,0.15,Cod,Delivered,User_322,Mumbai,23-11-2025,45,Female,Electronics,1800,XYZ Traders,2550,-1050
ORD0604,13-12-2023,C128,P504,1,2500,0.05,Cod,Delivered,User_28,Mumbai,23-11-2023,30,Female,Fashion,1200,Unknown,2375,1175
ORD0605,13-01-2023,C497,P504,1,2500,0.1,Cod,Delivered,User_397,Bangalore,20-09-2024,28,Male,Fashion,1200,Unknown,2250,1050
ORD0606,06-05-2025,C298,P501,1,999,0.05,Upi,Delivered,User_198,Bangalore,29-12-2025,45,Female,Electronics,1000,ABC Pvt Ltd,949.05,-50.95
ORD0607,21-02-2024,C148,P501,2,1500,0.1,Upi,Cancelled,User_48,Mumbai,01-08-2022,20,Female,Electronics,1000,ABC Pvt Ltd,2700,700
ORD0608,18-04-2022,C408,P502,5,1500,0.1,Debit Card,Returned,User_308,Bangalore,23-03-2023,30,Female,Electronics,1800,XYZ Traders,6750,-2250
ORD0609,19-01-2023,C260,P504,10,1500,0.15,Upi,Delivered,User_160,Delhi,27-01-2022,28,Male,Fashion,1200,Unknown,12750,750
ORD0610,29-11-2025,C410,P505,10,2500,0.15,Debit Card,Cancelled,User_310,Delhi,08-02-2022,30,Male,Home,2500,Global Corp,21250,-3750
ORD0611,29-08-2022,C481,P504,1,999,0.1,Upi,Returned,User_381,Bangalore,11-01-2024,45,Male,Fashion,1200,Unknown,899.1,-300.9
ORD0612,09-02-2024,C218,P502,1,2500,0.1,Debit Card,Delivered,User_118,Mumbai,04-01-2025,28,Male,Electronics,1800,XYZ Traders,2250,450
ORD0613,20-10-2025,C453,P502,5,1500,0.05,Credit Card,Delivered,User_353,Bangalore,01-08-2025,30,Male,Electronics,1800,XYZ Traders,7125,-1875
ORD0614,05-03-2022,C182,P503,10,999,0.05,Credit Card,Cancelled,User_82,Bangalore,26-10-2024,28,Male,Fashion,600,ABC Pvt Ltd,9490.5,3490.5
ORD0615,10-05-2023,C268,P502,5,2500,0.1,Credit Card,Cancelled,User_168,Bangalore,15-03-2024,20,Male,Electronics,1800,XYZ Traders,11250,2250
ORD0616,17-08-2022,C260,P502,1,1500,0,Cod,Cancelled,User_160,Delhi,27-01-2022,28,Male,Electronics,1800,XYZ Traders,1500,-300
ORD0617,07-03-2025,C592,P503,10,1500,0.05,Upi,Delivered,User_492,Delhi,08-06-2024,30,Female,Fashion,600,ABC Pvt Ltd,14250,8250
ORD0618,12-02-2023,C276,P505,2,1500,0.15,Upi,Cancelled,User_176,Delhi,02-08-2023,30,Female,Home,2500,Global Corp,2550,-2450
ORD0619,30-09-2024,C487,P502,2,1500,0.05,Upi,Delivered,User_387,Bangalore,05-07-2022,45,Female,Electronics,1800,XYZ Traders,2850,-750
ORD0620,03-04-2025,C459,P504,5,1500,0,Debit Card,Delivered,User_359,Bangalore,12-10-2024,45,Female,Fashion,1200,Unknown,7500,1500
ORD0621,07-05-2023,C447,P503,5,999,0.1,Credit Card,Returned,User_347,Mumbai,20-01-2023,20,Male,Fashion,600,ABC Pvt Ltd,4495.5,1495.5
ORD0622,08-05-2022,C289,P503,5,999,0,Cod,Cancelled,User_189,Delhi,11-09-2023,28,Female,Fashion,600,ABC Pvt Ltd,4995,1995
ORD0623,31-08-2022,C295,P505,2,2500,0.05,Credit Card,Cancelled,User_195,Mumbai,13-03-2022,30,Female,Home,2500,Global Corp,4750,-250
ORD0624,05-04-2024,C524,P502,2,1500,0.1,Upi,Returned,User_424,Mumbai,04-12-2022,20,Male,Electronics,1800,XYZ Traders,2700,-900
ORD0625,23-08-2022,C524,P504,1,999,0.05,Cod,Delivered,User_424,Mumbai,04-12-2022,20,Male,Fashion,1200,Unknown,949.05,-250.95
ORD0626,05-04-2022,C192,P502,2,2500,0.1,Upi,Returned,User_92,Bangalore,17-06-2023,20,Male,Electronics,1800,XYZ Traders,4500,900
ORD0627,13-01-2023,C409,P502,10,2500,0.1,Credit Card,Returned,User_309,Bangalore,29-07-2025,30,Female,Electronics,1800,XYZ Traders,22500,4500
ORD0628,11-07-2025,C559,P504,2,999,0,Debit Card,Delivered,User_459,Mumbai,22-02-2022,28,Female,Fashion,1200,Unknown,1998,-402
ORD0629,30-07-2024,C281,P503,5,999,0.05,Credit Card,Cancelled,User_181,Delhi,14-05-2023,28,Male,Fashion,600,ABC Pvt Ltd,4745.25,1745.25
ORD0630,16-06-2025,C255,P503,2,1500,0,Cod,Returned,User_155,Delhi,30-03-2025,20,Female,Fashion,600,ABC Pvt Ltd,3000,1800
ORD0631,01-02-2024,C435,P505,2,999,0.15,Upi,Delivered,User_335,Delhi,26-06-2023,20,Male,Home,2500,Global Corp,1698.3,-3301.7
ORD0632,23-10-2023,C151,P503,10,1500,0,Upi,Delivered,User_51,Mumbai,28-11-2023,20,Female,Fashion,600,ABC Pvt Ltd,15000,9000
ORD0633,18-01-2022,C267,P505,1,2500,0.15,Debit Card,Delivered,User_167,Mumbai,18-01-2023,20,Female,Home,2500,Global Corp,2125,-375
ORD0634,23-02-2024,C107,P503,2,1500,0.15,Upi,Cancelled,User_7,Mumbai,30-09-2023,30,Female,Fashion,600,ABC Pvt Ltd,2550,1350
ORD0635,03-10-2022,C208,P501,5,2500,0.05,Debit Card,Delivered,User_108,Bangalore,31-07-2023,45,Female,Electronics,1000,ABC Pvt Ltd,11875,6875
ORD0636,21-07-2025,C239,P502,2,2500,0.15,Credit Card,Returned,User_139,Delhi,22-02-2025,28,Female,Electronics,1800,XYZ Traders,4250,650
ORD0637,31-08-2023,C280,P502,1,999,0,Upi,Cancelled,User_180,Bangalore,02-05-2024,20,Female,Electronics,1800,XYZ Traders,999,-801
ORD0638,30-09-2025,C283,P501,10,1500,0.05,Upi,Delivered,User_183,Delhi,26-01-2023,45,Female,Electronics,1000,ABC Pvt Ltd,14250,4250
ORD0639,18-10-2023,C478,P501,1,1500,0.1,Credit Card,Delivered,User_378,Bangalore,12-08-2025,20,Female,Electronics,1000,ABC Pvt Ltd,1350,350
ORD0640,22-06-2024,C408,P505,2,999,0.1,Upi,Returned,User_308,Bangalore,23-03-2023,30,Female,Home,2500,Global Corp,1798.2,-3201.8
ORD0641,13-02-2023,C354,P501,1,999,0,Cod,Returned,User_254,Mumbai,08-02-2024,28,Female,Electronics,1000,ABC Pvt Ltd,999,-1
ORD0642,26-07-2025,C245,P502,2,1500,0.05,Upi,Returned,User_145,Bangalore,25-11-2023,45,Female,Electronics,1800,XYZ Traders,2850,-750
ORD0643,16-11-2024,C528,P503,5,1500,0.15,Upi,Delivered,User_428,Bangalore,17-08-2022,20,Female,Fashion,600,ABC Pvt Ltd,6375,3375
ORD0644,10-02-2022,C306,P503,10,2500,0.15,Upi,Returned,User_206,Mumbai,17-05-2023,45,Female,Fashion,600,ABC Pvt Ltd,21250,15250
ORD0645,03-06-2025,C364,P504,5,999,0.15,Upi,Returned,User_264,Bangalore,02-09-2025,45,Female,Fashion,1200,Unknown,4245.75,-1754.25
ORD0646,22-08-2025,C388,P503,10,2500,0.1,Cod,Delivered,User_288,Delhi,13-12-2024,28,Female,Fashion,600,ABC Pvt Ltd,22500,16500
ORD0647,19-06-2024,C170,P503,10,1500,0.15,Credit Card,Returned,User_70,Delhi,25-09-2025,30,Male,Fashion,600,ABC Pvt Ltd,12750,6750
ORD0648,11-04-2022,C365,P505,1,2500,0.05,Upi,Delivered,User_265,Bangalore,26-04-2024,20,Female,Home,2500,Global Corp,2375,-125
ORD0649,14-01-2025,C495,P505,10,2500,0.1,Debit Card,Delivered,User_395,Mumbai,04-02-2025,30,Female,Home,2500,Global Corp,22500,-2500
ORD0650,16-02-2024,C351,P505,2,999,0.15,Cod,Delivered,User_251,Mumbai,31-07-2025,45,Male,Home,2500,Global Corp,1698.3,-3301.7
ORD0651,11-04-2023,C582,P504,10,1500,0.1,Credit Card,Cancelled,User_482,Bangalore,23-02-2024,28,Female,Fashion,1200,Unknown,13500,1500
ORD0652,06-05-2023,C478,P502,5,1500,0,Debit Card,Delivered,User_378,Bangalore,12-08-2025,20,Female,Electronics,1800,XYZ Traders,7500,-1500
ORD0653,03-01-2023,C460,P504,1,1500,0,Upi,Returned,User_360,Mumbai,04-07-2022,30,Female,Fashion,1200,Unknown,1500,300
ORD0654,02-04-2022,C392,P501,5,999,0.15,Debit Card,Returned,User_292,Delhi,22-11-2022,20,Male,Electronics,1000,ABC Pvt Ltd,4245.75,-754.25
ORD0655,08-02-2023,C569,P504,2,1500,0.15,Cod,Delivered,User_469,Mumbai,20-04-2022,30,Female,Fashion,1200,Unknown,2550,150
ORD0656,05-10-2025,C369,P504,1,1500,0.15,Credit Card,Delivered,User_269,Bangalore,25-08-2025,28,Male,Fashion,1200,Unknown,1275,75
ORD0657,25-05-2024,C533,P504,10,1500,0.1,Debit Card,Delivered,User_433,Mumbai,24-09-2024,28,Female,Fashion,1200,Unknown,13500,1500
ORD0658,22-08-2023,C362,P505,2,999,0.05,Cod,Cancelled,User_262,Bangalore,29-09-2025,28,Male,Home,2500,Global Corp,1898.1,-3101.9
ORD0659,27-03-2023,C131,P503,10,2500,0.15,Debit Card,Returned,User_31,Delhi,27-04-2025,45,Female,Fashion,600,ABC Pvt Ltd,21250,15250
ORD0660,17-04-2023,C598,P501,5,2500,0.1,Upi,Returned,User_498,Bangalore,02-08-2024,20,Female,Electronics,1000,ABC Pvt Ltd,11250,6250
ORD0661,10-12-2022,C538,P505,10,2500,0.05,Upi,Delivered,User_438,Bangalore,18-02-2025,28,Female,Home,2500,Global Corp,23750,-1250
ORD0662,04-05-2023,C193,P503,10,2500,0.1,Cod,Delivered,User_93,Delhi,22-08-2022,45,Female,Fashion,600,ABC Pvt Ltd,22500,16500
ORD0663,07-09-2025,C167,P502,1,1500,0.1,Credit Card,Cancelled,User_67,Delhi,14-07-2023,28,Male,Electronics,1800,XYZ Traders,1350,-450
ORD0664,29-05-2025,C187,P504,5,999,0.1,Credit Card,Delivered,User_87,Bangalore,18-02-2022,28,Female,Fashion,1200,Unknown,4495.5,-1504.5
ORD0665,27-07-2025,C506,P503,5,999,0.15,Debit Card,Cancelled,User_406,Mumbai,17-08-2024,20,Male,Fashion,600,ABC Pvt Ltd,4245.75,1245.75
ORD0666,22-06-2024,C494,P501,2,1500,0.1,Upi,Delivered,User_394,Bangalore,29-12-2022,28,Female,Electronics,1000,ABC Pvt Ltd,2700,700
ORD0667,23-10-2023,C276,P501,1,1500,0.05,Debit Card,Delivered,User_176,Delhi,02-08-2023,30,Female,Electronics,1000,ABC Pvt Ltd,1425,425
ORD0668,26-04-2025,C379,P501,1,999,0.15,Upi,Delivered,User_279,Bangalore,25-10-2025,28,Male,Electronics,1000,ABC Pvt Ltd,849.15,-150.85
ORD0669,29-02-2024,C283,P504,2,1500,0.05,Upi,Returned,User_183,Delhi,26-01-2023,45,Female,Fashion,1200,Unknown,2850,450
ORD0670,10-08-2025,C559,P505,1,2500,0.05,Credit Card,Returned,User_459,Mumbai,22-02-2022,28,Female,Home,2500,Global Corp,2375,-125
ORD0671,16-11-2024,C498,P502,10,1500,0.05,Credit Card,Cancelled,User_398,Delhi,18-08-2024,20,Male,Electronics,1800,XYZ Traders,14250,-3750
ORD0672,29-12-2022,C122,P505,10,999,0.1,Upi,Returned,User_22,Mumbai,18-02-2022,20,Male,Home,2500,Global Corp,8991,-16009
ORD0673,08-01-2024,C311,P504,10,1500,0,Upi,Returned,User_211,Delhi,16-07-2025,28,Female,Fashion,1200,Unknown,15000,3000
ORD0674,14-02-2024,C182,P501,1,1500,0.15,Credit Card,Cancelled,User_82,Bangalore,26-10-2024,28,Male,Electronics,1000,ABC Pvt Ltd,1275,275
ORD0675,01-09-2024,C354,P502,10,1500,0.15,Upi,Cancelled,User_254,Mumbai,08-02-2024,28,Female,Electronics,1800,XYZ Traders,12750,-5250
ORD0676,19-09-2022,C345,P503,10,2500,0.05,Upi,Delivered,User_245,Delhi,12-04-2025,28,Female,Fashion,600,ABC Pvt Ltd,23750,17750
ORD0677,26-12-2023,C230,P505,1,999,0.1,Cod,Cancelled,User_130,Delhi,06-06-2024,30,Female,Home,2500,Global Corp,899.1,-1600.9
ORD0678,28-09-2025,C145,P503,2,999,0,Upi,Cancelled,User_45,Delhi,14-05-2025,28,Male,Fashion,600,ABC Pvt Ltd,1998,798
ORD0679,11-08-2025,C250,P505,2,999,0.05,Upi,Delivered,User_150,Mumbai,21-12-2024,20,Female,Home,2500,Global Corp,1898.1,-3101.9
ORD0680,18-10-2023,C390,P505,1,2500,0.1,Cod,Returned,User_290,Delhi,28-12-2024,20,Male,Home,2500,Global Corp,2250,-250
ORD0681,07-03-2023,C486,P501,5,2500,0.1,Upi,Cancelled,User_386,Bangalore,14-12-2022,20,Female,Electronics,1000,ABC Pvt Ltd,11250,6250
ORD0682,17-02-2022,C562,P505,1,1500,0.1,Upi,Cancelled,User_462,Mumbai,18-10-2022,20,Female,Home,2500,Global Corp,1350,-1150
ORD0683,15-09-2025,C412,P502,5,2500,0.1,Upi,Returned,User_312,Mumbai,20-09-2025,28,Male,Electronics,1800,XYZ Traders,11250,2250
ORD0684,30-06-2022,C198,P504,1,1500,0,Credit Card,Returned,User_98,Delhi,22-11-2025,28,Male,Fashion,1200,Unknown,1500,300
ORD0685,28-07-2022,C202,P503,1,1500,0.15,Credit Card,Cancelled,User_102,Bangalore,17-02-2025,30,Female,Fashion,600,ABC Pvt Ltd,1275,675
ORD0686,18-06-2022,C337,P504,10,999,0.1,Credit Card,Returned,User_237,Mumbai,04-08-2025,28,Male,Fashion,1200,Unknown,8991,-3009
ORD0687,30-01-2025,C266,P505,2,1500,0.05,Upi,Returned,User_166,Mumbai,02-07-2023,30,Male,Home,2500,Global Corp,2850,-2150
ORD0688,04-12-2023,C447,P503,5,1500,0.1,Upi,Delivered,User_347,Mumbai,20-01-2023,20,Male,Fashion,600,ABC Pvt Ltd,6750,3750
ORD0689,29-03-2025,C533,P501,10,1500,0.05,Debit Card,Delivered,User_433,Mumbai,24-09-2024,28,Female,Electronics,1000,ABC Pvt Ltd,14250,4250
ORD0690,25-03-2025,C425,P501,10,2500,0.15,Upi,Delivered,User_325,Bangalore,10-09-2024,28,Male,Electronics,1000,ABC Pvt Ltd,21250,11250
ORD0691,22-11-2023,C270,P504,10,999,0.15,Credit Card,Returned,User_170,Mumbai,06-05-2025,45,Female,Fashion,1200,Unknown,8491.5,-3508.5
ORD0692,14-05-2023,C596,P505,1,999,0.1,Cod,Delivered,User_496,Delhi,29-04-2024,30,Female,Home,2500,Global Corp,899.1,-1600.9
ORD0693,13-02-2025,C350,P504,2,1500,0.05,Debit Card,Delivered,User_250,Mumbai,10-01-2022,20,Female,Fashion,1200,Unknown,2850,450
ORD0694,29-09-2025,C292,P501,5,1500,0.05,Cod,Returned,User_192,Delhi,06-07-2025,45,Male,Electronics,1000,ABC Pvt Ltd,7125,2125
ORD0695,30-01-2023,C465,P505,1,1500,0.1,Credit Card,Cancelled,User_365,Bangalore,22-08-2024,45,Male,Home,2500,Global Corp,1350,-1150
ORD0696,17-09-2024,C409,P501,2,2500,0.05,Upi,Delivered,User_309,Bangalore,29-07-2025,30,Female,Electronics,1000,ABC Pvt Ltd,4750,2750
ORD0697,17-10-2025,C147,P502,5,1500,0.1,Credit Card,Delivered,User_47,Delhi,08-11-2023,28,Male,Electronics,1800,XYZ Traders,6750,-2250
ORD0698,28-07-2025,C185,P505,5,1500,0.1,Credit Card,Cancelled,User_85,Mumbai,22-07-2025,30,Male,Home,2500,Global Corp,6750,-5750
ORD0699,30-11-2023,C264,P503,5,2500,0.1,Credit Card,Cancelled,User_164,Delhi,20-06-2025,30,Male,Fashion,600,ABC Pvt Ltd,11250,8250
ORD0700,11-05-2022,C560,P505,10,2500,0,Credit Card,Delivered,User_460,Delhi,05-11-2023,28,Female,Home,2500,Global Corp,25000,0
ORD0701,07-02-2024,C245,P505,10,1500,0,Upi,Cancelled,User_145,Bangalore,25-11-2023,45,Female,Home,2500,Global Corp,15000,-10000
ORD0702,19-05-2023,C338,P503,1,2500,0.1,Debit Card,Delivered,User_238,Mumbai,06-11-2025,28,Female,Fashion,600,ABC Pvt Ltd,2250,1650
ORD0703,03-06-2023,C508,P502,1,2500,0.1,Debit Card,Returned,User_408,Delhi,14-07-2023,45,Male,Electronics,1800,XYZ Traders,2250,450
ORD0704,04-02-2023,C437,P504,5,1500,0.1,Debit Card,Delivered,User_337,Mumbai,27-08-2025,28,Male,Fashion,1200,Unknown,6750,750
ORD0705,30-09-2024,C492,P504,2,2500,0.05,Debit Card,Delivered,User_392,Mumbai,11-02-2024,28,Female,Fashion,1200,Unknown,4750,2350
ORD0706,29-11-2023,C507,P501,5,2500,0.05,Credit Card,Returned,User_407,Bangalore,28-06-2024,45,Female,Electronics,1000,ABC Pvt Ltd,11875,6875
ORD0707,03-08-2025,C111,P504,10,1500,0.05,Debit Card,Delivered,User_11,Bangalore,16-07-2023,45,Male,Fashion,1200,Unknown,14250,2250
ORD0708,13-04-2024,C416,P504,10,999,0.05,Debit Card,Delivered,User_316,Mumbai,20-05-2024,28,Male,Fashion,1200,Unknown,9490.5,-2509.5
ORD0709,03-08-2022,C294,P505,10,1500,0.1,Upi,Delivered,User_194,Bangalore,24-05-2024,30,Female,Home,2500,Global Corp,13500,-11500
ORD0710,11-09-2024,C130,P504,1,1500,0.15,Debit Card,Cancelled,User_30,Delhi,22-12-2025,28,Female,Fashion,1200,Unknown,1275,75
ORD0711,16-03-2023,C451,P505,10,1500,0.15,Debit Card,Cancelled,User_351,Bangalore,07-07-2024,20,Male,Home,2500,Global Corp,12750,-12250
ORD0712,10-05-2022,C246,P505,2,2500,0.15,Upi,Delivered,User_146,Delhi,26-12-2025,45,Male,Home,2500,Global Corp,4250,-750
ORD0713,01-11-2025,C299,P501,1,1500,0,Debit Card,Cancelled,User_199,Delhi,07-12-2023,28,Male,Electronics,1000,ABC Pvt Ltd,1500,500
ORD0714,02-11-2025,C387,P505,1,999,0.1,Cod,Returned,User_287,Mumbai,20-08-2023,45,Male,Home,2500,Global Corp,899.1,-1600.9
ORD0715,24-06-2022,C213,P504,1,1500,0,Upi,Delivered,User_113,Delhi,11-11-2023,20,Male,Fashion,1200,Unknown,1500,300
ORD0716,07-09-2023,C405,P504,5,1500,0.1,Debit Card,Cancelled,User_305,Delhi,05-02-2022,45,Male,Fashion,1200,Unknown,6750,750
ORD0717,31-10-2024,C375,P504,5,2500,0.05,Credit Card,Cancelled,User_275,Mumbai,09-05-2025,28,Female,Fashion,1200,Unknown,11875,5875
ORD0718,27-03-2023,C281,P505,5,2500,0.15,Upi,Cancelled,User_181,Delhi,14-05-2023,28,Male,Home,2500,Global Corp,10625,-1875
ORD0719,11-04-2022,C184,P504,2,2500,0.05,Upi,Delivered,User_84,Delhi,23-06-2025,20,Male,Fashion,1200,Unknown,4750,2350
